id,Decision,Driving_to,Passanger,Weather,Temperature,Time,Coupon,Coupon_validity,Gender,Age,Maritalstatus,Children,Education,Occupation,Income,Bar,Coffeehouse,Carryaway,Restaurantlessthan20,Restaurant20to50,Direction_same,Distance
4747,1,No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Female,26,Unmarried partner,0,High School Graduate,Business & Financial,$12500 - $24999,0,2,1,2,0,0,1
4748,1,No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$100000 or More,0,0,1,2,2,0,2
4749,0,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,50plus,Married partner,1,Bachelors degree,Sales & Related,$50000 - $62499,3,3,2,2,1,0,1
4750,0,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$50000 - $62499,0,0,1,1,1,1,1
4751,1,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$50000 - $62499,4,2,,3,1,0,1
4752,1,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,26,Unmarried partner,0,Bachelors degree,Sales & Related,$75000 - $87499,0,0,2,3,2,1,1
4753,0,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,0,Associates degree,Management,$12500 - $24999,0,1,4,3,0,0,2
4754,1,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,1,1,1,2,2,0,2
4755,1,No Urgent Place,Partner,Sunny,80,10PM,Restaurant(<20),1d,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$100000 or More,3,,2,2,1,0,2
4756,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,0,1,2,2,1,0,2
4757,0,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,26,Single,0,Bachelors degree,Education&Training&Library,$50000 - $62499,2,0,3,2,1,1,1
4758,1,No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,High School Graduate,Sales & Related,$37500 - $49999,0,1,3,3,1,0,1
4759,0,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Male,31,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$100000 or More,1,2,3,3,3,0,2
4760,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,below21,Unmarried partner,0,Some college - no degree,Student,$12500 - $24999,1,4,3,2,1,0,3
4761,1,Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Computer & Mathematical,Less than $12500,0,3,3,3,0,0,1
4762,1,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,36,Unmarried partner,1,Some college - no degree,Computer & Mathematical,$12500 - $24999,0,2,1,2,3,0,3
4763,1,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Unemployed,$62500 - $74999,3,2,3,3,2,0,1
4764,0,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$37500 - $49999,2,4,3,3,1,0,3
4765,0,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,1,1,4,3,1,0,1
4766,1,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Male,21,Single,0,Bachelors degree,Student,$25000 - $37499,2,3,2,2,1,0,2
4767,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,50plus,Unmarried partner,1,Bachelors degree,Personal Care & Service,$100000 or More,4,0,2,3,2,0,1
4768,0,Home,Alone,Rainy,55,6PM,Bar,1d,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,1,1,4,3,1,0,3
4769,1,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Bachelors degree,Life Physical Social Science,$50000 - $62499,1,0,3,1,1,0,2
4770,0,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,26,Married partner,0,Some college - no degree,Office & Administrative Support,$75000 - $87499,0,0,2,3,1,0,2
4771,0,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Married partner,0,Some college - no degree,Education&Training&Library,$25000 - $37499,0,0,2,2,1,0,1
4772,0,Home,Alone,Sunny,80,6PM,Bar,2h,Male,31,Married partner,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$62500 - $74999,1,1,3,3,1,1,1
4773,1,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,50plus,Married partner,1,Some college - no degree,Retired,$87500 - $99999,0,0,2,2,1,0,2
4774,0,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,41,Single,1,Some college - no degree,Business & Financial,$12500 - $24999,0,1,1,1,0,1,1
4775,1,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,4,4,4,4,4,0,2
4776,1,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Male,41,Divorced,1,High School Graduate,Sales & Related,$12500 - $24999,0,1,1,2,3,0,2
4777,0,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,36,Married partner,1,Bachelors degree,Education&Training&Library,$87500 - $99999,1,4,3,2,1,0,2
4778,0,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Married partner,0,Bachelors degree,Management,$50000 - $62499,0,0,3,3,2,0,2
4779,1,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,0,2,3,,3,1,1
4780,0,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,26,Married partner,1,Bachelors degree,Management,$12500 - $24999,2,3,2,2,,0,3
4781,0,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$100000 or More,0,3,2,3,2,0,2
4782,1,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,36,Single,0,Some college - no degree,Construction & Extraction,$50000 - $62499,0,0,2,1,1,0,1
4783,1,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,1,0,1,1,1,1,2
4784,0,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,2,3,3,3,3,0,2
4785,1,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,36,Divorced,1,Bachelors degree,Sales & Related,$12500 - $24999,0,1,2,1,0,1,2
4786,1,Home,Alone,Sunny,55,6PM,Bar,1d,Male,46,Married partner,1,Bachelors degree,Education&Training&Library,$75000 - $87499,1,2,2,2,1,1,1
4787,1,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,0,1,4,3,0,0,2
4788,0,Home,Partner,Sunny,30,10PM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,0,0,2,3,2,1,2
4789,0,Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,0,2
4790,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Architecture & Engineering,$87500 - $99999,1,1,3,1,1,0,3
4791,0,Home,Alone,Sunny,55,6PM,Bar,1d,Female,50plus,Unmarried partner,1,Some college - no degree,Retired,$37500 - $49999,0,2,1,2,2,1,1
4792,1,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Female,below21,Unmarried partner,0,Some college - no degree,Student,$100000 or More,1,2,1,2,1,0,1
4793,1,Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,1,2,2,2,1,0,1
4794,0,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$37500 - $49999,2,4,3,3,1,0,3
4795,0,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,0,1,2,2,1,0,1
4796,1,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Female,50plus,Single,1,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,0,2,3,1,1,1,2
4797,1,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,26,Unmarried partner,0,Bachelors degree,Education&Training&Library,$50000 - $62499,2,2,2,2,2,0,2
4798,0,No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$100000 or More,0,0,1,2,2,0,2
4799,0,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,41,Married partner,1,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,,1,2,3,2,0,2
4800,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,31,Single,0,Bachelors degree,Unemployed,Less than $12500,1,2,4,2,0,0,1
4801,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$50000 - $62499,4,2,,3,1,0,1
4802,1,Home,Partner,Sunny,30,6PM,Restaurant(<20),1d,Male,36,Unmarried partner,0,Bachelors degree,Education&Training&Library,$62500 - $74999,3,2,4,4,2,0,3
4803,0,No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Female,36,Married partner,1,Associates degree,Healthcare Practitioners & Technical,$75000 - $87499,1,0,3,2,1,0,2
4804,0,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,36,Divorced,1,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,0,4,4,4,2,0,2
4805,1,No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Female,26,Married partner,0,Associates degree,Unemployed,$37500 - $49999,1,2,2,2,2,0,2
4806,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,26,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,0,2,2,1,2,0,2
4807,1,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,26,Single,1,Some High School,Unemployed,Less than $12500,2,4,3,3,3,0,1
4808,1,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,1,1,2,2,0,0,2
4809,0,Work,Alone,Sunny,30,7AM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,0,4,3,3,1,1,2
4810,1,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,21,Single,0,Associates degree,Student,$12500 - $24999,2,1,2,1,2,0,1
4811,1,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,26,Married partner,1,Bachelors degree,Management,$12500 - $24999,2,3,2,2,,0,1
4812,1,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,0,0,1,2,0,0,1
4813,0,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Unemployed,$50000 - $62499,1,2,2,1,1,0,2
4814,0,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,50plus,Single,0,Bachelors degree,Computer & Mathematical,$75000 - $87499,2,0,2,3,2,0,2
4815,0,Home,Partner,Sunny,55,10PM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,3,2,3,2,1,0,3
4816,1,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Unmarried partner,0,Some college - no degree,Student,$12500 - $24999,3,2,3,3,2,0,2
4817,0,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,50plus,Single,0,Bachelors degree,Computer & Mathematical,$75000 - $87499,2,0,2,3,2,0,2
4818,0,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,2,1,2,2,0,1,1
4819,1,No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Female,26,Single,0,Associates degree,Unemployed,Less than $12500,2,1,3,1,3,0,1
4820,0,Home,Partner,Rainy,55,6PM,Coffee House,1d,Female,21,Unmarried partner,0,Bachelors degree,Community & Social Services,$62500 - $74999,1,0,2,1,0,1,1
4821,0,Home,Alone,Rainy,55,6PM,Bar,1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,0,1,3,2,2,0,3
4822,1,Home,Partner,Sunny,30,6PM,Restaurant(<20),1d,Male,31,Married partner,0,Some college - no degree,Sales & Related,$50000 - $62499,2,2,4,3,2,0,3
4823,1,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,26,Married partner,0,Bachelors degree,Education&Training&Library,$37500 - $49999,0,,2,2,1,0,3
4824,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Student,$62500 - $74999,3,3,2,2,1,0,2
4825,1,No Urgent Place,Partner,Sunny,30,10AM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,0,0,2,3,2,0,1
4826,0,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,31,Married partner,1,Associates degree,Unemployed,$37500 - $49999,0,2,2,2,2,0,2
4827,1,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,50plus,Single,0,Bachelors degree,Installation Maintenance & Repair,$25000 - $37499,0,3,3,4,1,1,1
4828,1,No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Male,36,Unmarried partner,0,Bachelors degree,Education&Training&Library,$62500 - $74999,3,2,4,4,2,0,1
4829,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,0,1,3,2,2,0,2
4830,1,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Male,41,Married partner,1,Some college - no degree,Business & Financial,$100000 or More,1,1,2,2,1,0,1
4831,1,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,36,Married partner,0,Associates degree,Management,$100000 or More,2,2,2,2,2,0,2
4832,0,Home,Alone,Rainy,55,10PM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Unemployed,Less than $12500,0,0,3,1,1,1,1
4833,0,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,41,Married partner,1,Bachelors degree,Business & Financial,$100000 or More,2,1,1,2,2,0,2
4834,0,Home,Alone,Rainy,55,10PM,Coffee House,2h,Female,26,Unmarried partner,0,Some college - no degree,Office & Administrative Support,$50000 - $62499,2,0,3,3,1,1,1
4835,0,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Unmarried partner,0,Bachelors degree,Community & Social Services,$12500 - $24999,0,,1,1,1,0,2
4836,1,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$50000 - $62499,0,1,2,2,0,0,1
4837,0,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,3,2,2,3,2,0,3
4838,0,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$87500 - $99999,2,2,2,3,2,0,1
4839,1,Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,2,1,3,2,1,0,2
4840,0,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,2,0,1,1,1,0,1
4841,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,41,Divorced,1,Some college - no degree,Transportation & Material Moving,$50000 - $62499,1,1,2,2,2,1,1
4842,0,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,50plus,Widowed,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,0,0,2,3,1,0,2
4843,0,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,31,Married partner,1,Some college - no degree,Construction & Extraction,$37500 - $49999,0,0,3,3,2,0,1
4844,0,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,0,0,1,3,2,0,2
4845,1,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Male,31,Single,0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,2,3,3,3,2,0,2
4846,0,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,41,Married partner,1,Bachelors degree,Business & Financial,$100000 or More,2,1,1,2,2,0,2
4847,1,Work,Alone,Sunny,30,7AM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Student,$37500 - $49999,1,2,3,2,1,0,3
4848,0,Home,Kid(s),Sunny,55,10PM,Restaurant(20-50),1d,Female,36,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,1,1,1,1,1,1,2
4849,1,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,46,Single,0,Bachelors degree,Management,$100000 or More,0,1,3,2,0,0,1
4850,1,No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,0,4,3,2,1,0,1
4851,1,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$100000 or More,2,4,3,4,3,0,2
4852,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,1,2,2,1,2,0,2
4853,0,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Single,0,Bachelors degree,Retired,$87500 - $99999,0,1,1,2,1,0,2
4854,1,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,31,Divorced,1,High School Graduate,Business & Financial,$25000 - $37499,2,1,2,1,3,0,1
4855,0,Home,Alone,Sunny,80,6PM,Bar,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$12500 - $24999,1,3,3,4,1,1,1
4856,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$37500 - $49999,2,3,2,3,1,0,1
4857,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,High School Graduate,Student,$50000 - $62499,0,2,4,3,0,1,1
4858,0,Work,Alone,Sunny,55,7AM,Bar,1d,Female,46,Single,0,Some college - no degree,Sales & Related,$25000 - $37499,0,0,2,1,1,0,3
4859,1,No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,$50000 - $62499,0,2,3,3,1,0,1
4860,1,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Computer & Mathematical,$25000 - $37499,1,2,2,2,1,0,2
4861,1,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Education&Training&Library,$25000 - $37499,0,2,1,2,1,0,1
4862,1,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,50plus,Single,0,Bachelors degree,Installation Maintenance & Repair,$25000 - $37499,0,3,3,4,1,0,3
4863,0,No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Female,26,Married partner,1,Bachelors degree,Arts Design Entertainment Sports & Media,$50000 - $62499,0,0,1,1,1,0,2
4864,0,No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Male,below21,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,0,0,2,1,0,0,2
4865,1,Home,Partner,Sunny,55,10PM,Bar,1d,Male,31,Married partner,0,Bachelors degree,Architecture & Engineering,$75000 - $87499,1,0,2,2,2,0,3
4866,0,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,41,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$87500 - $99999,2,2,3,3,2,0,2
4867,1,No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,0,4,4,4,1,0,1
4868,1,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Female,21,Single,0,Bachelors degree,Student,$25000 - $37499,0,0,1,0,0,0,1
4869,1,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$100000 or More,3,,2,2,1,0,2
4870,0,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,31,Divorced,1,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,2,0,3,1,1,0,2
4871,1,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,31,Married partner,1,Some college - no degree,Computer & Mathematical,$37500 - $49999,0,1,3,1,1,0,3
4872,1,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,31,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,3,2,2,3,2,0,2
4873,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,2,1,2,2,1,0,2
4874,1,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$87500 - $99999,0,1,2,2,1,0,1
4875,1,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,31,Unmarried partner,1,Bachelors degree,Sales & Related,$37500 - $49999,2,1,3,3,1,0,2
4876,1,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,50plus,Widowed,1,High School Graduate,Retired,$12500 - $24999,0,1,2,3,1,0,1
4877,0,Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,0,3
4878,0,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$87500 - $99999,2,2,1,2,1,0,1
4879,1,Home,Alone,Sunny,55,6PM,Restaurant(<20),1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,$12500 - $24999,0,3,2,2,0,0,2
4880,1,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,0,2,2,2,2,0,1
4881,1,No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,26,Unmarried partner,0,Some college - no degree,Management,$37500 - $49999,1,1,1,2,1,0,1
